"ID","new_user","country","age","source","pages_visited"
262245,"Yes","GBR",42,"ads",2
262246,"No","CHN",24,"ads",4
262247,"Yes","USA",26,"direct",6
262248,"Yes","CHN",32,"ads",2
262249,"Yes","USA",20,"direct",4
262250,"Yes","GBR",17,"SEO",8
262251,"Yes","GBR",27,"ads",1
262252,"Yes","USA",29,"ads",3
262253,"Yes","USA",43,"ads",7
262254,"Yes","USA",42,"SEO",5
262255,"No","USA",33,"direct",5
262256,"Yes","USA",23,"SEO",4
262257,"Yes","USA",30,"direct",8
262258,"Yes","CHN",20,"SEO",2
262259,"No","USA",38,"SEO",4
262260,"No","USA",36,"ads",3
262261,"Yes","USA",27,"direct",3
262262,"No","GBR",37,"SEO",3
262263,"Yes","USA",24,"SEO",2
262264,"Yes","USA",40,"ads",4
262265,"Yes","USA",22,"SEO",7
262266,"No","CHN",31,"SEO",12
262267,"Yes","USA",27,"direct",9
262268,"No","USA",47,"direct",13
262269,"No","USA",24,"direct",2
262270,"No","USA",50,"SEO",8
262271,"Yes","USA",20,"SEO",10
262272,"Yes","CHN",28,"SEO",1
262273,"Yes","USA",20,"ads",4
262274,"No","CHN",23,"ads",3
262275,"Yes","USA",24,"SEO",19
262276,"Yes","USA",27,"direct",10
262277,"Yes","GBR",34,"SEO",9
262278,"Yes","USA",26,"direct",1
262279,"Yes","USA",25,"SEO",4
262280,"Yes","USA",52,"SEO",6
262281,"Yes","USA",32,"ads",5
262282,"No","USA",21,"SEO",11
262283,"Yes","USA",30,"SEO",7
262284,"Yes","CHN",28,"SEO",7
262285,"Yes","USA",28,"ads",5
262286,"No","USA",38,"ads",9
262287,"Yes","CHN",34,"ads",1
262288,"No","USA",32,"ads",8
262289,"Yes","GBR",29,"SEO",6
262290,"No","CHN",28,"direct",8
262291,"Yes","USA",27,"ads",5
262292,"Yes","USA",45,"ads",2
262293,"Yes","CHN",22,"ads",1
262294,"No","CHN",42,"SEO",7
262295,"Yes","USA",31,"direct",2
262296,"Yes","GBR",26,"SEO",3
262297,"No","USA",38,"ads",1
262298,"No","GBR",37,"ads",1
262299,"Yes","GBR",24,"ads",1
262300,"Yes","GBR",28,"ads",4
262301,"Yes","GBR",27,"SEO",2
262302,"Yes","USA",37,"SEO",2
262303,"No","USA",43,"ads",7
262304,"Yes","USA",25,"ads",6
262305,"No","USA",30,"ads",4
262306,"Yes","USA",34,"SEO",1
262307,"Yes","GBR",25,"SEO",4
262308,"Yes","USA",22,"direct",2
262309,"Yes","USA",29,"SEO",4
262310,"Yes","GBR",23,"ads",5
262311,"Yes","USA",19,"ads",7
262312,"No","USA",35,"SEO",2
262313,"Yes","USA",44,"ads",2
262314,"No","USA",42,"SEO",6
262315,"Yes","CHN",22,"ads",3
262316,"No","USA",23,"SEO",2
262317,"Yes","USA",24,"SEO",2
262318,"No","USA",24,"ads",6
262319,"Yes","GBR",21,"direct",7
262320,"Yes","USA",39,"ads",6
262321,"Yes","CHN",36,"SEO",1
262322,"Yes","USA",39,"SEO",6
262323,"Yes","CHN",21,"ads",3
262324,"Yes","USA",40,"SEO",3
262325,"Yes","USA",31,"direct",8
262326,"Yes","GBR",18,"SEO",1
262327,"Yes","USA",21,"SEO",6
262328,"No","USA",26,"ads",8
262329,"Yes","DEU",23,"ads",4
262330,"No","USA",35,"SEO",17
262331,"Yes","GBR",63,"SEO",4
262332,"Yes","USA",31,"SEO",4
262333,"Yes","CHN",30,"direct",3
262334,"Yes","CHN",35,"SEO",3
262335,"Yes","USA",54,"ads",9
262336,"Yes","USA",37,"SEO",3
262337,"Yes","CHN",48,"SEO",2
262338,"Yes","USA",23,"SEO",3
262339,"No","CHN",19,"ads",10
262340,"No","USA",19,"direct",5
262341,"No","USA",32,"direct",11
262342,"Yes","USA",49,"direct",7
262343,"Yes","USA",34,"SEO",2
262344,"Yes","CHN",18,"ads",6
262345,"Yes","USA",27,"SEO",11
262346,"No","USA",27,"ads",7
262347,"No","USA",34,"SEO",6
262348,"Yes","USA",35,"direct",3
262349,"Yes","USA",18,"ads",11
262350,"Yes","GBR",37,"direct",5
262351,"Yes","USA",38,"SEO",6
262352,"Yes","CHN",43,"SEO",4
262353,"Yes","USA",18,"SEO",4
262354,"Yes","GBR",23,"ads",3
262355,"Yes","USA",33,"direct",3
262356,"No","CHN",42,"direct",3
262357,"No","USA",24,"direct",4
262358,"Yes","USA",31,"ads",6
262359,"No","CHN",37,"direct",11
262360,"Yes","GBR",35,"SEO",1
262361,"Yes","GBR",29,"SEO",2
262362,"No","CHN",23,"direct",7
262363,"No","GBR",17,"SEO",9
262364,"Yes","USA",17,"SEO",2
262365,"Yes","CHN",26,"ads",2
262366,"Yes","USA",25,"SEO",5
262367,"No","USA",38,"SEO",7
262368,"No","USA",34,"ads",3
262369,"No","CHN",53,"direct",5
262370,"Yes","USA",35,"SEO",1
262371,"Yes","USA",33,"direct",5
262372,"Yes","CHN",22,"SEO",2
262373,"Yes","CHN",30,"SEO",2
262374,"Yes","GBR",32,"direct",12
262375,"No","USA",42,"SEO",9
262376,"Yes","USA",18,"direct",8
262377,"Yes","DEU",30,"SEO",4
262378,"Yes","GBR",34,"direct",2
262379,"Yes","USA",36,"SEO",7
262380,"Yes","CHN",19,"direct",3
262381,"No","USA",28,"SEO",1
262382,"No","GBR",21,"SEO",4
262383,"Yes","USA",19,"SEO",4
262384,"Yes","USA",33,"SEO",5
262385,"Yes","CHN",20,"direct",1
262386,"Yes","GBR",23,"direct",11
262387,"Yes","GBR",43,"SEO",5
262388,"Yes","USA",28,"SEO",2
262389,"Yes","CHN",24,"SEO",6
262390,"Yes","GBR",40,"direct",1
262391,"Yes","CHN",20,"ads",5
262392,"Yes","USA",27,"SEO",1
262393,"Yes","USA",32,"SEO",8
262394,"Yes","GBR",28,"ads",9
262395,"No","USA",35,"direct",3
262396,"No","USA",33,"SEO",2
262397,"Yes","USA",35,"SEO",4
262398,"No","USA",23,"SEO",10
262399,"Yes","USA",29,"direct",5
262400,"Yes","USA",39,"direct",2
262401,"Yes","USA",44,"SEO",6
262402,"No","CHN",34,"SEO",3
262403,"No","USA",24,"SEO",2
262404,"Yes","USA",38,"SEO",3
262405,"Yes","USA",36,"direct",1
262406,"Yes","GBR",25,"SEO",4
262407,"No","GBR",35,"SEO",9
262408,"Yes","USA",38,"ads",1
262409,"Yes","USA",39,"SEO",1
262410,"No","USA",25,"SEO",1
262411,"Yes","DEU",31,"SEO",9
262412,"Yes","USA",42,"SEO",7
262413,"Yes","CHN",28,"ads",8
262414,"Yes","USA",32,"direct",4
262415,"Yes","USA",49,"ads",7
262416,"Yes","USA",40,"SEO",1
262417,"Yes","CHN",45,"direct",1
262418,"Yes","DEU",19,"direct",3
262419,"Yes","USA",43,"direct",3
262420,"Yes","USA",36,"direct",5
262421,"Yes","USA",43,"ads",6
262422,"No","CHN",39,"direct",5
262423,"No","DEU",42,"SEO",7
262424,"Yes","USA",25,"SEO",4
262425,"No","USA",29,"SEO",7
262426,"Yes","USA",33,"direct",1
262427,"Yes","USA",31,"SEO",5
262428,"Yes","GBR",25,"direct",6
262429,"Yes","USA",40,"ads",2
262430,"No","USA",35,"SEO",3
262431,"Yes","USA",27,"SEO",2
262432,"No","DEU",30,"SEO",12
262433,"Yes","CHN",18,"ads",2
262434,"No","GBR",30,"SEO",4
262435,"Yes","USA",27,"direct",4
262436,"Yes","USA",32,"SEO",2
262437,"Yes","USA",32,"direct",9
262438,"Yes","DEU",39,"SEO",1
262439,"Yes","USA",23,"SEO",2
262440,"Yes","CHN",32,"ads",7
262441,"No","USA",36,"SEO",10
262442,"Yes","GBR",34,"SEO",4
262443,"Yes","CHN",27,"ads",1
262444,"Yes","USA",26,"SEO",2
262445,"No","USA",30,"ads",4
262446,"Yes","CHN",25,"ads",2
262447,"Yes","USA",28,"ads",3
262448,"No","GBR",20,"direct",11
262449,"Yes","USA",29,"direct",6
262450,"No","USA",25,"SEO",3
262451,"Yes","CHN",36,"direct",4
262452,"Yes","USA",25,"ads",2
262453,"No","CHN",27,"ads",1
262454,"No","USA",30,"direct",2
262455,"Yes","GBR",31,"SEO",1
262456,"Yes","USA",32,"ads",4
262457,"Yes","CHN",29,"SEO",4
262458,"Yes","CHN",22,"SEO",6
262459,"No","GBR",26,"ads",3
262460,"Yes","GBR",34,"direct",4
262461,"No","USA",21,"ads",1
262462,"Yes","USA",18,"SEO",6
262463,"No","CHN",28,"ads",4
262464,"Yes","GBR",36,"SEO",4
262465,"Yes","DEU",18,"SEO",3
262466,"Yes","USA",24,"ads",5
262467,"No","USA",32,"ads",5
262468,"Yes","USA",24,"SEO",3
262469,"Yes","USA",30,"direct",1
262470,"Yes","CHN",41,"SEO",12
262471,"Yes","USA",20,"ads",2
262472,"Yes","CHN",32,"ads",5
262473,"Yes","CHN",38,"SEO",11
262474,"Yes","CHN",27,"ads",1
262475,"Yes","GBR",23,"SEO",2
262476,"No","USA",18,"direct",10
262477,"Yes","USA",26,"SEO",2
262478,"Yes","DEU",29,"SEO",7
262479,"No","GBR",22,"SEO",11
262480,"Yes","USA",39,"ads",1
262481,"No","USA",44,"ads",2
262482,"Yes","USA",37,"direct",4
262483,"No","USA",41,"direct",5
262484,"Yes","CHN",19,"SEO",7
262485,"No","USA",25,"SEO",5
262486,"Yes","GBR",42,"direct",6
262487,"Yes","CHN",21,"SEO",10
262488,"Yes","USA",32,"ads",13
262489,"Yes","USA",27,"SEO",8
262490,"Yes","USA",19,"ads",1
262491,"Yes","CHN",24,"direct",2
262492,"Yes","GBR",21,"ads",4
262493,"No","CHN",44,"ads",5
262494,"No","GBR",20,"ads",2
262495,"Yes","CHN",45,"SEO",4
262496,"No","USA",23,"direct",5
262497,"Yes","USA",42,"ads",3
262498,"No","CHN",29,"ads",2
262499,"No","USA",37,"SEO",5
262500,"No","USA",20,"direct",8
262501,"Yes","USA",28,"ads",2
262502,"Yes","CHN",29,"direct",3
262503,"No","USA",35,"SEO",11
262504,"No","GBR",24,"SEO",10
262505,"Yes","USA",29,"ads",1
262506,"No","CHN",27,"ads",3
262507,"Yes","USA",32,"SEO",6
262508,"No","DEU",29,"SEO",5
262509,"Yes","CHN",35,"ads",5
262510,"Yes","USA",19,"SEO",2
262511,"Yes","USA",34,"ads",4
262512,"Yes","USA",31,"direct",12
262513,"Yes","USA",27,"direct",11
262514,"Yes","GBR",25,"SEO",2
262515,"Yes","USA",33,"ads",7
262516,"Yes","USA",36,"ads",9
262517,"Yes","USA",29,"SEO",1
262518,"Yes","USA",27,"ads",2
262519,"Yes","USA",39,"direct",4
262520,"Yes","CHN",33,"direct",1
262521,"No","USA",30,"ads",7
262522,"Yes","USA",24,"direct",2
262523,"No","DEU",18,"SEO",2
262524,"Yes","CHN",36,"direct",3
262525,"No","USA",21,"SEO",8
262526,"Yes","USA",34,"direct",2
262527,"No","GBR",24,"SEO",6
262528,"Yes","USA",29,"ads",1
262529,"Yes","CHN",37,"SEO",2
262530,"Yes","CHN",35,"SEO",8
262531,"Yes","GBR",54,"ads",10
262532,"Yes","USA",32,"SEO",10
262533,"Yes","USA",23,"direct",3
262534,"Yes","CHN",47,"SEO",1
262535,"Yes","USA",23,"ads",1
262536,"Yes","GBR",39,"ads",3
262537,"Yes","USA",21,"direct",11
262538,"No","USA",36,"SEO",5
262539,"No","USA",23,"direct",1
262540,"No","USA",18,"direct",3
262541,"Yes","USA",18,"SEO",4
262542,"No","GBR",41,"direct",9
262543,"No","USA",48,"ads",5
262544,"No","USA",45,"SEO",7
262545,"No","USA",27,"SEO",11
262546,"Yes","CHN",33,"SEO",1
262547,"Yes","USA",34,"SEO",3
262548,"No","GBR",20,"SEO",7
262549,"Yes","USA",37,"ads",3
262550,"No","USA",27,"SEO",1
262551,"No","CHN",29,"SEO",9
262552,"Yes","USA",23,"direct",2
262553,"Yes","USA",26,"direct",4
262554,"No","USA",27,"SEO",4
262555,"Yes","GBR",44,"SEO",2
262556,"No","GBR",23,"ads",8
262557,"No","CHN",34,"ads",4
262558,"Yes","USA",37,"SEO",4
262559,"No","GBR",50,"ads",5
262560,"Yes","USA",32,"ads",12
262561,"Yes","CHN",32,"direct",1
262562,"No","GBR",41,"SEO",5
262563,"Yes","CHN",18,"SEO",4
262564,"Yes","DEU",40,"SEO",7
262565,"No","DEU",22,"ads",3
262566,"Yes","USA",41,"direct",6
262567,"No","USA",48,"SEO",2
262568,"No","CHN",23,"ads",3
262569,"Yes","CHN",29,"ads",3
262570,"Yes","USA",35,"SEO",8
262571,"No","USA",18,"ads",3
262572,"Yes","GBR",33,"ads",2
262573,"Yes","CHN",32,"ads",8
262574,"No","USA",40,"ads",7
262575,"No","USA",33,"ads",4
262576,"Yes","USA",26,"direct",8
262577,"Yes","GBR",29,"SEO",17
262578,"Yes","USA",44,"SEO",6
262579,"Yes","GBR",34,"SEO",2
262580,"Yes","CHN",37,"SEO",3
262581,"Yes","USA",30,"ads",5
262582,"Yes","USA",39,"direct",2
262583,"Yes","GBR",18,"ads",3
262584,"Yes","USA",27,"ads",3
262585,"Yes","USA",33,"SEO",3
262586,"No","DEU",24,"ads",6
262587,"Yes","GBR",34,"SEO",1
262588,"Yes","USA",40,"SEO",5
262589,"No","CHN",52,"ads",1
262590,"Yes","GBR",36,"SEO",5
262591,"Yes","GBR",30,"SEO",2
262592,"Yes","USA",33,"ads",7
262593,"Yes","USA",31,"ads",1
262594,"Yes","USA",51,"SEO",8
262595,"Yes","CHN",32,"SEO",5
262596,"No","USA",36,"SEO",4
262597,"Yes","GBR",28,"ads",5
262598,"Yes","GBR",24,"SEO",4
262599,"Yes","USA",27,"direct",5
262600,"No","USA",21,"direct",4
262601,"Yes","USA",28,"ads",3
262602,"Yes","USA",27,"direct",3
262603,"No","USA",68,"SEO",2
262604,"No","USA",35,"SEO",6
262605,"Yes","GBR",36,"SEO",2
262606,"No","USA",21,"direct",3
262607,"Yes","GBR",28,"SEO",1
262608,"No","USA",39,"ads",6
262609,"No","GBR",23,"SEO",12
262610,"Yes","USA",37,"direct",2
262611,"Yes","CHN",45,"direct",6
262612,"No","USA",45,"ads",6
262613,"No","USA",23,"ads",10
262614,"Yes","GBR",22,"ads",5
262615,"No","USA",50,"ads",4
262616,"Yes","CHN",41,"direct",1
262617,"No","CHN",39,"ads",6
262618,"No","CHN",37,"SEO",3
262619,"No","USA",19,"direct",1
262620,"No","USA",33,"direct",20
262621,"Yes","USA",24,"ads",8
262622,"No","USA",29,"SEO",8
262623,"Yes","USA",29,"SEO",1
262624,"No","CHN",35,"ads",2
262625,"No","CHN",28,"ads",2
262626,"No","CHN",47,"SEO",1
262627,"Yes","DEU",34,"direct",4
262628,"No","DEU",40,"direct",2
262629,"Yes","DEU",40,"SEO",9
262630,"Yes","USA",32,"SEO",2
262631,"Yes","USA",36,"direct",5
262632,"Yes","USA",37,"SEO",1
262633,"No","DEU",29,"ads",9
262634,"Yes","USA",29,"SEO",8
262635,"Yes","USA",31,"ads",2
262636,"Yes","GBR",18,"SEO",12
262637,"Yes","CHN",42,"SEO",8
262638,"Yes","USA",39,"ads",5
262639,"Yes","CHN",31,"SEO",5
262640,"Yes","CHN",24,"direct",2
262641,"Yes","DEU",21,"ads",1
262642,"No","DEU",43,"ads",2
262643,"Yes","CHN",17,"SEO",10
262644,"Yes","USA",32,"ads",2
262645,"Yes","USA",39,"SEO",9
262646,"Yes","GBR",43,"direct",4
262647,"Yes","GBR",40,"ads",3
262648,"No","CHN",48,"ads",3
262649,"Yes","CHN",20,"ads",8
262650,"Yes","USA",48,"SEO",6
262651,"Yes","GBR",22,"ads",6
262652,"Yes","USA",33,"ads",3
262653,"Yes","USA",17,"SEO",1
262654,"Yes","USA",49,"ads",6
262655,"Yes","GBR",21,"SEO",3
262656,"Yes","USA",33,"direct",4
262657,"Yes","GBR",40,"direct",5
262658,"Yes","GBR",29,"SEO",5
262659,"Yes","CHN",24,"ads",1
262660,"No","GBR",43,"direct",4
262661,"No","USA",32,"direct",9
262662,"Yes","CHN",36,"direct",2
262663,"Yes","USA",20,"SEO",6
262664,"Yes","USA",31,"SEO",11
262665,"Yes","CHN",34,"ads",5
262666,"No","USA",40,"SEO",9
262667,"Yes","USA",24,"SEO",7
262668,"Yes","CHN",17,"ads",7
262669,"Yes","CHN",32,"SEO",5
262670,"Yes","CHN",44,"SEO",8
262671,"Yes","USA",53,"SEO",1
262672,"Yes","GBR",32,"direct",7
262673,"Yes","GBR",18,"direct",1
262674,"Yes","USA",43,"SEO",4
262675,"Yes","USA",50,"SEO",9
262676,"Yes","DEU",26,"direct",2
262677,"Yes","DEU",42,"ads",5
262678,"Yes","USA",36,"SEO",3
262679,"No","USA",28,"SEO",4
262680,"Yes","USA",37,"ads",5
262681,"Yes","USA",28,"ads",4
262682,"No","CHN",47,"SEO",6
262683,"No","CHN",27,"direct",3
262684,"Yes","USA",21,"direct",2
262685,"Yes","USA",24,"direct",5
262686,"Yes","USA",29,"SEO",2
262687,"No","USA",20,"SEO",7
262688,"Yes","USA",43,"ads",2
262689,"Yes","USA",24,"direct",2
262690,"Yes","USA",32,"ads",3
262691,"No","USA",21,"SEO",3
262692,"Yes","GBR",21,"ads",7
262693,"Yes","USA",50,"ads",6
262694,"No","USA",37,"SEO",5
262695,"Yes","GBR",40,"ads",2
262696,"No","DEU",26,"SEO",3
262697,"Yes","USA",25,"direct",4
262698,"Yes","USA",25,"SEO",2
262699,"Yes","CHN",29,"ads",1
262700,"Yes","USA",28,"direct",9
262701,"No","CHN",40,"SEO",6
262702,"No","CHN",61,"direct",5
262703,"Yes","USA",37,"SEO",3
262704,"No","USA",50,"SEO",7
262705,"No","USA",18,"ads",5
262706,"No","CHN",39,"SEO",7
262707,"Yes","GBR",24,"direct",7
262708,"Yes","CHN",18,"direct",6
262709,"Yes","GBR",22,"SEO",1
262710,"Yes","CHN",36,"SEO",9
262711,"No","CHN",29,"SEO",4
262712,"Yes","GBR",38,"SEO",2
262713,"Yes","USA",41,"direct",2
262714,"Yes","CHN",23,"SEO",3
262715,"Yes","USA",27,"SEO",4
262716,"Yes","DEU",18,"direct",1
262717,"Yes","USA",25,"ads",2
262718,"Yes","DEU",28,"SEO",3
262719,"No","USA",35,"SEO",6
262720,"Yes","CHN",30,"SEO",4
262721,"Yes","DEU",22,"ads",5
262722,"Yes","CHN",29,"SEO",2
262723,"No","DEU",19,"ads",6
262724,"Yes","USA",18,"ads",1
262725,"Yes","CHN",35,"direct",4
262726,"Yes","USA",35,"SEO",6
262727,"Yes","USA",18,"SEO",8
262728,"No","USA",34,"ads",4
262729,"Yes","USA",27,"direct",3
262730,"Yes","USA",41,"direct",1
262731,"Yes","USA",44,"SEO",3
262732,"Yes","USA",39,"direct",7
262733,"Yes","USA",43,"SEO",11
262734,"Yes","CHN",42,"SEO",1
262735,"No","CHN",22,"ads",6
262736,"No","USA",26,"SEO",5
262737,"Yes","USA",17,"SEO",7
262738,"No","USA",29,"SEO",5
262739,"No","USA",46,"direct",4
262740,"No","USA",17,"SEO",15
262741,"No","USA",38,"SEO",5
262742,"Yes","USA",20,"direct",1
262743,"Yes","GBR",37,"ads",2
262744,"Yes","USA",36,"SEO",3
262745,"Yes","USA",26,"SEO",2
262746,"Yes","GBR",39,"SEO",3
262747,"Yes","GBR",20,"SEO",2
262748,"Yes","USA",25,"SEO",11
262749,"Yes","USA",20,"SEO",1
262750,"Yes","CHN",33,"SEO",4
262751,"Yes","CHN",22,"SEO",7
262752,"Yes","USA",52,"SEO",3
262753,"No","USA",20,"ads",1
262754,"Yes","GBR",21,"SEO",10
262755,"Yes","USA",36,"ads",1
262756,"Yes","GBR",24,"ads",1
262757,"Yes","USA",23,"SEO",6
262758,"No","USA",24,"direct",2
262759,"No","USA",33,"SEO",5
262760,"Yes","DEU",29,"ads",3
262761,"Yes","GBR",21,"SEO",3
262762,"Yes","USA",22,"SEO",6
262763,"Yes","USA",34,"SEO",7
262764,"No","USA",24,"ads",3
262765,"Yes","CHN",19,"ads",7
262766,"Yes","USA",30,"ads",3
262767,"Yes","USA",30,"direct",2
262768,"Yes","USA",50,"ads",11
262769,"Yes","USA",26,"SEO",2
262770,"Yes","CHN",23,"SEO",7
262771,"Yes","USA",18,"SEO",7
262772,"Yes","CHN",41,"SEO",1
262773,"Yes","GBR",26,"direct",6
262774,"Yes","USA",63,"SEO",4
262775,"No","USA",35,"SEO",6
262776,"No","USA",30,"SEO",8
262777,"Yes","USA",31,"direct",1
262778,"Yes","GBR",55,"ads",3
262779,"Yes","USA",26,"direct",4
262780,"Yes","CHN",30,"ads",4
262781,"Yes","USA",23,"SEO",2
262782,"Yes","GBR",28,"ads",1
262783,"Yes","GBR",29,"SEO",3
262784,"Yes","CHN",31,"SEO",8
262785,"Yes","USA",30,"SEO",4
262786,"Yes","USA",57,"direct",3
262787,"No","USA",20,"SEO",9
262788,"Yes","GBR",29,"ads",4
262789,"Yes","USA",27,"SEO",3
262790,"No","USA",28,"direct",21
262791,"No","CHN",23,"ads",2
262792,"No","USA",35,"direct",8
262793,"No","USA",24,"SEO",1
262794,"No","CHN",28,"direct",5
262795,"Yes","CHN",49,"ads",5
262796,"Yes","CHN",26,"SEO",5
262797,"Yes","CHN",34,"direct",4
262798,"Yes","USA",23,"direct",3
262799,"Yes","USA",23,"SEO",7
262800,"Yes","USA",22,"SEO",3
262801,"Yes","DEU",27,"direct",10
262802,"No","USA",30,"ads",2
262803,"Yes","USA",22,"direct",15
262804,"Yes","CHN",42,"ads",10
262805,"No","USA",18,"direct",8
262806,"Yes","GBR",21,"ads",10
262807,"Yes","CHN",22,"SEO",2
262808,"Yes","USA",27,"ads",4
262809,"No","GBR",34,"direct",3
262810,"Yes","USA",35,"SEO",4
262811,"No","USA",41,"SEO",2
262812,"Yes","USA",38,"ads",9
262813,"Yes","CHN",35,"SEO",8
262814,"Yes","USA",30,"SEO",5
262815,"Yes","USA",43,"ads",1
262816,"No","USA",33,"ads",7
262817,"Yes","GBR",46,"SEO",8
262818,"No","DEU",35,"ads",13
262819,"Yes","USA",20,"SEO",4
262820,"Yes","GBR",28,"SEO",4
262821,"Yes","USA",20,"direct",4
262822,"No","USA",45,"ads",6
262823,"No","CHN",38,"direct",4
262824,"Yes","GBR",29,"ads",3
262825,"Yes","CHN",45,"SEO",5
262826,"Yes","USA",31,"SEO",2
262827,"Yes","CHN",48,"ads",3
262828,"No","CHN",35,"ads",6
262829,"No","GBR",25,"SEO",2
262830,"Yes","USA",36,"SEO",6
262831,"Yes","GBR",20,"direct",7
262832,"Yes","USA",27,"direct",7
262833,"Yes","USA",22,"ads",1
262834,"Yes","GBR",42,"ads",10
262835,"Yes","USA",21,"SEO",1
262836,"Yes","CHN",24,"SEO",4
262837,"Yes","USA",25,"SEO",5
262838,"No","USA",34,"direct",8
262839,"No","CHN",17,"ads",2
262840,"Yes","DEU",34,"ads",8
262841,"Yes","USA",25,"SEO",8
262842,"Yes","DEU",32,"SEO",6
262843,"No","USA",28,"ads",3
262844,"No","USA",28,"SEO",5
262845,"No","USA",23,"direct",3
262846,"Yes","CHN",34,"ads",5
262847,"Yes","USA",21,"ads",5
262848,"Yes","GBR",25,"SEO",6
262849,"Yes","USA",42,"direct",4
262850,"Yes","CHN",30,"direct",2
262851,"Yes","USA",26,"direct",1
262852,"No","USA",33,"direct",1
262853,"Yes","USA",46,"SEO",1
262854,"No","USA",39,"SEO",5
262855,"Yes","CHN",23,"direct",1
262856,"Yes","USA",40,"SEO",7
262857,"Yes","CHN",21,"SEO",7
262858,"Yes","USA",44,"direct",2
262859,"No","USA",23,"ads",3
262860,"No","USA",28,"ads",1
262861,"No","USA",27,"direct",9
262862,"Yes","USA",24,"ads",2
262863,"No","CHN",19,"ads",3
262864,"Yes","USA",25,"ads",2
262865,"Yes","CHN",19,"direct",7
262866,"Yes","CHN",45,"SEO",4
262867,"No","USA",33,"direct",8
262868,"Yes","GBR",32,"ads",8
262869,"Yes","USA",36,"SEO",7
262870,"No","GBR",18,"SEO",17
262871,"Yes","CHN",20,"SEO",11
262872,"Yes","USA",24,"SEO",8
262873,"Yes","GBR",18,"SEO",11
262874,"Yes","GBR",31,"SEO",4
262875,"Yes","CHN",26,"ads",7
262876,"No","USA",34,"SEO",18
262877,"Yes","USA",38,"SEO",4
262878,"Yes","CHN",31,"SEO",4
262879,"Yes","CHN",34,"SEO",3
262880,"Yes","GBR",20,"direct",2
262881,"No","USA",27,"SEO",3
262882,"No","USA",29,"SEO",1
262883,"Yes","USA",23,"ads",6
262884,"Yes","USA",29,"SEO",5
262885,"Yes","CHN",37,"SEO",4
262886,"No","CHN",33,"SEO",2
262887,"Yes","GBR",44,"direct",3
262888,"Yes","USA",24,"ads",3
262889,"Yes","GBR",33,"ads",1
262890,"Yes","DEU",34,"SEO",8
262891,"Yes","GBR",20,"direct",1
262892,"Yes","GBR",26,"SEO",8
262893,"Yes","CHN",33,"direct",4
262894,"No","GBR",27,"ads",5
262895,"Yes","CHN",17,"direct",1
262896,"Yes","CHN",29,"ads",2
262897,"No","GBR",31,"SEO",1
262898,"Yes","USA",33,"ads",7
262899,"No","USA",23,"SEO",2
262900,"Yes","USA",29,"ads",4
262901,"No","USA",30,"SEO",8
262902,"No","CHN",30,"ads",2
262903,"Yes","USA",25,"direct",5
262904,"Yes","CHN",31,"ads",1
262905,"Yes","CHN",21,"ads",1
262906,"Yes","USA",17,"SEO",8
262907,"No","USA",30,"SEO",3
262908,"Yes","CHN",35,"SEO",3
262909,"No","GBR",20,"ads",8
262910,"Yes","USA",35,"ads",2
262911,"Yes","USA",35,"SEO",3
262912,"Yes","GBR",37,"direct",10
262913,"Yes","CHN",32,"SEO",4
262914,"No","CHN",30,"SEO",9
262915,"No","USA",34,"direct",3
262916,"No","CHN",45,"ads",7
262917,"Yes","USA",34,"direct",8
262918,"No","CHN",28,"SEO",3
262919,"No","USA",22,"direct",15
262920,"No","GBR",30,"SEO",4
262921,"No","USA",39,"SEO",9
262922,"Yes","CHN",28,"SEO",5
262923,"No","CHN",34,"ads",5
262924,"Yes","USA",32,"SEO",6
262925,"Yes","USA",23,"SEO",8
262926,"No","GBR",20,"SEO",3
262927,"No","CHN",36,"direct",4
262928,"Yes","USA",27,"SEO",1
262929,"Yes","USA",24,"SEO",4
262930,"Yes","USA",35,"direct",13
262931,"No","DEU",40,"direct",3
262932,"Yes","USA",30,"SEO",5
262933,"No","USA",33,"SEO",4
262934,"Yes","GBR",26,"ads",4
262935,"Yes","GBR",30,"SEO",7
262936,"Yes","USA",25,"SEO",11
262937,"Yes","USA",40,"direct",8
262938,"No","GBR",21,"ads",5
262939,"Yes","USA",26,"SEO",3
262940,"Yes","CHN",24,"ads",12
262941,"No","CHN",22,"direct",3
262942,"Yes","USA",28,"ads",8
262943,"Yes","USA",27,"SEO",4
262944,"Yes","USA",46,"ads",2
262945,"Yes","USA",41,"direct",7
262946,"Yes","USA",27,"direct",4
262947,"Yes","DEU",28,"SEO",5
262948,"Yes","USA",19,"SEO",2
262949,"No","GBR",18,"direct",4
262950,"No","USA",24,"SEO",6
262951,"Yes","USA",30,"SEO",6
262952,"No","USA",31,"SEO",1
262953,"Yes","GBR",22,"SEO",7
262954,"Yes","USA",38,"SEO",6
262955,"No","USA",23,"SEO",3
262956,"Yes","USA",34,"SEO",2
262957,"Yes","GBR",17,"direct",8
262958,"Yes","USA",23,"SEO",2
262959,"No","USA",25,"ads",12
262960,"Yes","USA",31,"SEO",9
262961,"Yes","USA",33,"direct",4
262962,"Yes","GBR",48,"ads",2
262963,"No","CHN",22,"ads",4
262964,"No","USA",27,"ads",6
262965,"No","USA",30,"ads",14
262966,"Yes","USA",29,"SEO",1
262967,"No","CHN",33,"direct",7
262968,"No","USA",17,"ads",2
